city,state_id,state_name,county_name,lat,lng
La Plena,PR,Puerto Rico,Salinas,18.0412,-66.2063
La Yuca,PR,Puerto Rico,Ponce,18.0727,-66.6077
Lajas,PR,Puerto Rico,Lajas,18.0453,-67.0583
Lamboglia,PR,Puerto Rico,Patillas,17.9846,-65.9851
Lares,PR,Puerto Rico,Lares,18.2951,-66.8821
Las Carolinas,PR,Puerto Rico,Caguas,18.2539,-66.0658
Las Croabas,PR,Puerto Rico,Fajardo,18.3676,-65.6304
Las Marías,PR,Puerto Rico,Añasco,18.2928,-67.145
Las Ochenta,PR,Puerto Rico,Salinas,17.9847,-66.3173
Las Ollas,PR,Puerto Rico,Santa Isabel,18.0142,-66.4207
Las Piedras,PR,Puerto Rico,Las Piedras,18.1784,-65.8708
Levittown,PR,Puerto Rico,Toa Baja,18.4454,-66.1759
Liborio Negrón Torres,PR,Puerto Rico,Sabana Grande,18.0431,-66.9426
Lluveras,PR,Puerto Rico,Sabana Grande,18.0381,-66.9037
Loíza,PR,Puerto Rico,Loíza,18.431,-65.88
Lomas,PR,Puerto Rico,Canóvanas,18.2687,-65.9091
Los Llanos,PR,Puerto Rico,Coamo,18.0579,-66.4092
Los Panes,PR,Puerto Rico,Caguas,18.1871,-66.0762
Los Prados,PR,Puerto Rico,Caguas,18.233,-66.0619
Luis Lloréns Torres,PR,Puerto Rico,Juana Díaz,18.0566,-66.5267
Luis M. Cintrón,PR,Puerto Rico,Fajardo,18.3014,-65.6379
Luquillo,PR,Puerto Rico,Luquillo,18.3735,-65.7218
Luyando,PR,Puerto Rico,Aguada,18.3575,-67.1553
Magas Arriba,PR,Puerto Rico,Guayanilla,18.0233,-66.7664
Maguayo,PR,Puerto Rico,Lajas,18.01,-67.0855
Manatí,PR,Puerto Rico,Manatí,18.4283,-66.4823
María Antonia,PR,Puerto Rico,Guánica,17.9789,-66.8889
Mariano Colón,PR,Puerto Rico,Coamo,18.0287,-66.3356
Maricao,PR,Puerto Rico,Maricao,18.1836,-66.9809
Martorell,PR,Puerto Rico,Yabucoa,18.0729,-65.8976
Marueño,PR,Puerto Rico,Ponce,18.0587,-66.6568
Maunabo,PR,Puerto Rico,Maunabo,18.0056,-65.9009
Mayagüez,PR,Puerto Rico,Mayagüez,18.2003,-67.1397
Miranda,PR,Puerto Rico,Vega Baja,18.3869,-66.3789
Moca,PR,Puerto Rico,Moca,18.3971,-67.1155
Monserrate,PR,Puerto Rico,Vega Baja,18.4367,-66.3579
Monte Grande,PR,Puerto Rico,Cabo Rojo,18.0895,-67.1201
Mora,PR,Puerto Rico,Isabela,18.4626,-67.0322
Morovis,PR,Puerto Rico,Morovis,18.3269,-66.4058
Mucarabones,PR,Puerto Rico,Toa Alta,18.3906,-66.2178
Naguabo,PR,Puerto Rico,Naguabo,18.2116,-65.737
Naranjito,PR,Puerto Rico,Naranjito,18.302,-66.246
Olimpo,PR,Puerto Rico,Guayama,18.0026,-66.1094
Orocovis,PR,Puerto Rico,Orocovis,18.2257,-66.3916
Pájaros,PR,Puerto Rico,Toa Alta,18.3609,-66.2184
Pajonal,PR,Puerto Rico,Florida,18.3848,-66.5559
Palmarejo,PR,Puerto Rico,Lajas,18.0412,-67.0764
Palmas,PR,Puerto Rico,Arroyo,17.9878,-66.0254
Palmas del Mar,PR,Puerto Rico,Humacao,18.0924,-65.8005
Palmer,PR,Puerto Rico,Río Grande,18.3699,-65.774
Palo Seco,PR,Puerto Rico,Maunabo,18.0093,-65.9369
Palomas,PR,Puerto Rico,Yauco,18.0135,-66.8688
Parcelas de Navarro,PR,Puerto Rico,Gurabo,18.2301,-66.0042
Parcelas La Milagrosa,PR,Puerto Rico,Cidra,18.1716,-66.1868
Parcelas Mandry,PR,Puerto Rico,Ponce,18.081,-66.5628
Parcelas Nuevas,PR,Puerto Rico,Cidra,18.14,-66.1702
Parcelas Peñuelas,PR,Puerto Rico,Santa Isabel,18.0061,-66.3476
Parcelas Viejas Borinquen,PR,Puerto Rico,Caguas,18.1739,-66.0406
Pastos,PR,Puerto Rico,Aibonito,18.1193,-66.2601
Patillas,PR,Puerto Rico,Patillas,18.0069,-66.0134
Peña Pobre,PR,Puerto Rico,Naguabo,18.2174,-65.8221
Peñuelas,PR,Puerto Rico,Peñuelas,18.0595,-66.7206
Piedra Aguza,PR,Puerto Rico,Juana Díaz,18.0339,-66.4949
Piedra Gorda,PR,Puerto Rico,Camuy,18.4342,-66.8861
Playa Fortuna,PR,Puerto Rico,Luquillo,18.3768,-65.7455
Playita,PR,Puerto Rico,Yabucoa,18.0405,-65.9071
Playita Cortada,PR,Puerto Rico,Santa Isabel,17.982,-66.4402
Pole Ojea,PR,Puerto Rico,Cabo Rojo,17.9743,-67.1832
Ponce,PR,Puerto Rico,Ponce,18.012,-66.6198
Potala Pastillo,PR,Puerto Rico,Juana Díaz,17.9921,-66.4966
Pueblito del Carmen,PR,Puerto Rico,Guayama,18.0316,-66.1656
Pueblito del Río,PR,Puerto Rico,Las Piedras,18.228,-65.8615
Puerto Real,PR,Puerto Rico,Cabo Rojo,18.0762,-67.1861
Punta Santiago,PR,Puerto Rico,Humacao,18.1619,-65.7584
Quebrada,PR,Puerto Rico,Camuy,18.3602,-66.8353
Quebrada del Agua,PR,Puerto Rico,Ponce,18.0379,-66.6846
Quebradillas,PR,Puerto Rico,Quebradillas,18.4732,-66.936
Rafael Capó,PR,Puerto Rico,Hatillo,18.3998,-66.7908
Rafael González,PR,Puerto Rico,Hatillo,18.4264,-66.7873
Rafael Hernández,PR,Puerto Rico,Aguadilla,18.4718,-67.0787
Ramos,PR,Puerto Rico,Luquillo,18.3389,-65.7111
Rincón,PR,Puerto Rico,Rincón,18.3389,-67.2515
Río Blanco,PR,Puerto Rico,Naguabo,18.2123,-65.793
Río Cañas Abajo,PR,Puerto Rico,Juana Díaz,18.0391,-66.4679
Río Grande,PR,Puerto Rico,Río Grande,18.3789,-65.8388
Río Lajas,PR,Puerto Rico,Dorado,18.397,-66.2643
Rodríguez Hevia,PR,Puerto Rico,Cidra,18.202,-66.1824
Rosa Sánchez,PR,Puerto Rico,Yabucoa,18.0623,-65.9141
Sabana,PR,Puerto Rico,Vega Baja,18.4642,-66.3517
Sabana Eneas,PR,Puerto Rico,San Germán,18.0809,-67.0852
Sabana Grande,PR,Puerto Rico,Sabana Grande,18.0821,-66.9673
Sabana Hoyos,PR,Puerto Rico,Arecibo,18.4281,-66.6117
Sabana Seca,PR,Puerto Rico,Toa Baja,18.4273,-66.1809
Salinas,PR,Puerto Rico,Salinas,17.9779,-66.2961
San Antonio,PR,Puerto Rico,Dorado,18.4468,-66.3002
San Antonio,PR,Puerto Rico,Aguadilla,18.4931,-67.0998
San Antonio,PR,Puerto Rico,Quebradillas,18.4382,-66.9362
San Germán,PR,Puerto Rico,San Germán,18.0827,-67.046
San Isidro,PR,Puerto Rico,Canóvanas,18.3919,-65.8853
San José,PR,Puerto Rico,Toa Baja,18.4029,-66.2492
San Juan,PR,Puerto Rico,San Juan,18.4037,-66.0636
San Lorenzo,PR,Puerto Rico,San Lorenzo,18.1894,-65.9674
San Sebastián,PR,Puerto Rico,San Sebastián,18.3356,-66.9949
Santa Bárbara,PR,Puerto Rico,Canóvanas,18.3951,-65.9176
Santa Clara,PR,Puerto Rico,Aguas Buenas,18.211,-66.132
Santa Isabel,PR,Puerto Rico,Santa Isabel,17.9687,-66.4049
Santo Domingo,PR,Puerto Rico,Peñuelas,18.0722,-66.7458
Stella,PR,Puerto Rico,Rincón,18.3235,-67.2462
Suárez,PR,Puerto Rico,Loíza,18.4311,-65.8514
Tallaboa,PR,Puerto Rico,Peñuelas,17.996,-66.7085
Tallaboa Alta,PR,Puerto Rico,Peñuelas,18.0504,-66.7018
Tibes,PR,Puerto Rico,Ponce,18.0907,-66.6323
Tiburones,PR,Puerto Rico,Barceloneta,18.4382,-66.5809
Tierras Nuevas Poniente,PR,Puerto Rico,Manatí,18.4614,-66.4891
Toa Alta,PR,Puerto Rico,Toa Alta,18.3883,-66.2503
Toa Baja,PR,Puerto Rico,Toa Baja,18.4439,-66.2547
Trujillo Alto,PR,Puerto Rico,Trujillo Alto,18.3601,-66.0103
Utuado,PR,Puerto Rico,Utuado,18.2697,-66.7049
Vayas,PR,Puerto Rico,Ponce,18.0541,-66.5858
Vázquez,PR,Puerto Rico,Salinas,18.0688,-66.2339
Vega Alta,PR,Puerto Rico,Vega Alta,18.4152,-66.3211
Vega Baja,PR,Puerto Rico,Vega Baja,18.441,-66.3993
Vieques,PR,Puerto Rico,Vieques,18.1463,-65.4429
Villalba,PR,Puerto Rico,Villalba,18.1279,-66.4814
Yabucoa,PR,Puerto Rico,Yabucoa,18.0469,-65.8792
Yauco,PR,Puerto Rico,Yauco,18.0344,-66.8615
Yaurel,PR,Puerto Rico,Arroyo,18.0301,-66.056
Ashaway,RI,Rhode Island,Washington,41.4259,-71.7852
Bradford,RI,Rhode Island,Washington,41.3944,-71.7542
Carolina,RI,Rhode Island,Washington,41.4625,-71.6585
Central Falls,RI,Rhode Island,Providence,41.89,-71.3934
Chepachet,RI,Rhode Island,Providence,41.9105,-71.6653
Clayville,RI,Rhode Island,Providence,41.7734,-71.6854
Cranston,RI,Rhode Island,Providence,41.7658,-71.4857
Cumberland Hill,RI,Rhode Island,Providence,41.9736,-71.4605
East Providence,RI,Rhode Island,Providence,41.8065,-71.3565
Foster Center,RI,Rhode Island,Providence,41.7898,-71.7328
Greene,RI,Rhode Island,Kent,41.6988,-71.7339
Greenville,RI,Rhode Island,Providence,41.88,-71.5549
Harmony,RI,Rhode Island,Providence,41.8964,-71.6051
Harrisville,RI,Rhode Island,Providence,41.9687,-71.6767
Hope Valley,RI,Rhode Island,Washington,41.5151,-71.72
Kingston,RI,Rhode Island,Washington,41.4738,-71.5236
Melville,RI,Rhode Island,Newport,41.5587,-71.2953
Misquamicut,RI,Rhode Island,Washington,41.3237,-71.822
Narragansett Pier,RI,Rhode Island,Washington,41.428,-71.467
Newport,RI,Rhode Island,Newport,41.4803,-71.3205
Newport East,RI,Rhode Island,Newport,41.5158,-71.2878
Pascoag,RI,Rhode Island,Providence,41.9518,-71.7041
Pawtucket,RI,Rhode Island,Providence,41.8744,-71.3743
Providence,RI,Rhode Island,Providence,41.823,-71.4187
Quonochontaug,RI,Rhode Island,Washington,41.3447,-71.7059
Valley Falls,RI,Rhode Island,Providence,41.9234,-71.3923
Wakefield-Peacedale,RI,Rhode Island,Washington,41.4461,-71.5004
Warwick,RI,Rhode Island,Kent,41.7062,-71.4334
Watch Hill,RI,Rhode Island,Washington,41.3157,-71.8487
Weekapaug,RI,Rhode Island,Washington,41.3359,-71.7633
Woonsocket,RI,Rhode Island,Providence,42.001,-71.4993
Wyoming,RI,Rhode Island,Washington,41.5143,-71.6902
Abbeville,SC,South Carolina,Abbeville,34.1787,-82.3774
Aiken,SC,South Carolina,Aiken,33.531,-81.7268
Alcolu,SC,South Carolina,Clarendon,33.7547,-80.2221
Allendale,SC,South Carolina,Allendale,33.008,-81.3092
Anderson,SC,South Carolina,Anderson,34.5211,-82.6479
Andrews,SC,South Carolina,Williamsburg,33.4494,-79.566
Antreville,SC,South Carolina,Abbeville,34.2971,-82.5541
Arcadia,SC,South Carolina,Spartanburg,34.9609,-81.9929
Arcadia Lakes,SC,South Carolina,Richland,34.0536,-80.9615
Arial,SC,South Carolina,Pickens,34.8462,-82.6404
Atlantic Beach,SC,South Carolina,Horry,33.8035,-78.7177
Awendaw,SC,South Carolina,Charleston,32.9823,-79.6461
Aynor,SC,South Carolina,Horry,34.0001,-79.2072
Bamberg,SC,South Carolina,Bamberg,33.2995,-81.0323
Barnwell,SC,South Carolina,Barnwell,33.2419,-81.3659
Batesburg-Leesville,SC,South Carolina,Lexington,33.9125,-81.5313
Beaufort,SC,South Carolina,Beaufort,32.4597,-80.7235
Belton,SC,South Carolina,Anderson,34.5237,-82.4937
Belvedere,SC,South Carolina,Aiken,33.5369,-81.9424
Bennettsville,SC,South Carolina,Marlboro,34.6303,-79.6874
Berea,SC,South Carolina,Greenville,34.8802,-82.4653
Bethune,SC,South Carolina,Kershaw,34.4143,-80.3487
Bishopville,SC,South Carolina,Lee,34.2202,-80.2483
Blacksburg,SC,South Carolina,Cherokee,35.1221,-81.5182
Blackville,SC,South Carolina,Barnwell,33.3552,-81.2835
Blenheim,SC,South Carolina,Marlboro,34.5098,-79.6525
Bluffton,SC,South Carolina,Beaufort,32.2135,-80.9316
Blythewood,SC,South Carolina,Richland,34.2121,-80.9921
Boiling Springs,SC,South Carolina,Spartanburg,35.045,-81.9779
Bonneau,SC,South Carolina,Berkeley,33.3081,-79.9573
Bonneau Beach,SC,South Carolina,Berkeley,33.3229,-79.9899
Bowman,SC,South Carolina,Orangeburg,33.3482,-80.6844
Boykin,SC,South Carolina,Kershaw,34.1198,-80.5886
Bradley,SC,South Carolina,Greenwood,34.0391,-82.2436
Branchville,SC,South Carolina,Orangeburg,33.2516,-80.8161
Briarcliffe Acres,SC,South Carolina,Horry,33.7899,-78.749
Brookdale,SC,South Carolina,Orangeburg,33.5183,-80.8332
Brunson,SC,South Carolina,Hampton,32.9242,-81.1886
Bucksport,SC,South Carolina,Horry,33.6706,-79.1102
Buffalo,SC,South Carolina,Union,34.7245,-81.6843
Burnettown,SC,South Carolina,Aiken,33.5186,-81.8634
Burton,SC,South Carolina,Beaufort,32.4233,-80.7454
Calhoun Falls,SC,South Carolina,Abbeville,34.0933,-82.5963
Camden,SC,South Carolina,Kershaw,34.2565,-80.6087
Cameron,SC,South Carolina,Calhoun,33.558,-80.7151
Campobello,SC,South Carolina,Spartanburg,35.1224,-82.1495
Cane Savannah,SC,South Carolina,Sumter,33.8923,-80.4395
Carlisle,SC,South Carolina,Union,34.5921,-81.4645
Catawba,SC,South Carolina,York,34.8464,-80.9061
Cayce,SC,South Carolina,Lexington,33.9458,-81.0433
Centerville,SC,South Carolina,Anderson,34.5256,-82.7161
Central,SC,South Carolina,Pickens,34.7234,-82.7787
Central Pacolet,SC,South Carolina,Spartanburg,34.9096,-81.7526
Chapin,SC,South Carolina,Lexington,34.1645,-81.3449
Charleston,SC,South Carolina,Charleston,32.8153,-79.9628
Cheraw,SC,South Carolina,Chesterfield,34.6955,-79.9085
Cherryvale,SC,South Carolina,Sumter,33.9543,-80.4609
Chesnee,SC,South Carolina,Spartanburg,35.1459,-81.8627
Chester,SC,South Carolina,Chester,34.705,-81.2132
Chesterfield,SC,South Carolina,Chesterfield,34.733,-80.078
City View,SC,South Carolina,Greenville,34.862,-82.4249
Clarks Hill,SC,South Carolina,McCormick,33.6582,-82.166
Clearwater,SC,South Carolina,Aiken,33.5038,-81.91
Clemson,SC,South Carolina,Pickens,34.6837,-82.8124
Clifton,SC,South Carolina,Spartanburg,34.9846,-81.8222
Clinton,SC,South Carolina,Laurens,34.4777,-81.8636
Clio,SC,South Carolina,Marlboro,34.5791,-79.5461
Clover,SC,South Carolina,York,35.1125,-81.2203
Cokesbury,SC,South Carolina,Greenwood,34.29,-82.2087
Columbia,SC,South Carolina,Richland,34.0376,-80.9037
Converse,SC,South Carolina,Spartanburg,34.994,-81.8421
Conway,SC,South Carolina,Horry,33.8399,-79.0424
Cope,SC,South Carolina,Orangeburg,33.3777,-81.0079
Cordova,SC,South Carolina,Orangeburg,33.4345,-80.9211
Coronaca,SC,South Carolina,Greenwood,34.2595,-82.0969
Cottageville,SC,South Carolina,Colleton,32.9362,-80.4803
Coward,SC,South Carolina,Florence,33.9721,-79.749
Cowpens,SC,South Carolina,Spartanburg,35.0188,-81.8043
Cross Anchor,SC,South Carolina,Spartanburg,34.6439,-81.8584
Cross Hill,SC,South Carolina,Laurens,34.3045,-81.9836
Dalzell,SC,South Carolina,Sumter,34.0189,-80.4299
Darlington,SC,South Carolina,Darlington,34.3015,-79.867
Denmark,SC,South Carolina,Bamberg,33.3152,-81.1366
Dentsville,SC,South Carolina,Richland,34.0754,-80.9546
Dillon,SC,South Carolina,Dillon,34.4233,-79.3689
Donalds,SC,South Carolina,Abbeville,34.3766,-82.3467
Due West,SC,South Carolina,Abbeville,34.3335,-82.3886
Duncan,SC,South Carolina,Spartanburg,34.9351,-82.144
Dunean,SC,South Carolina,Greenville,34.8203,-82.4225
Easley,SC,South Carolina,Pickens,34.819,-82.5828
East Gaffney,SC,South Carolina,Cherokee,35.0846,-81.6219
East Sumter,SC,South Carolina,Sumter,33.9261,-80.295
Eastover,SC,South Carolina,Richland,33.8779,-80.6949
Edgefield,SC,South Carolina,Edgefield,33.7871,-81.9292
Edisto,SC,South Carolina,Orangeburg,33.4776,-80.8998
Edisto Beach,SC,South Carolina,Colleton,32.4922,-80.3239
Ehrhardt,SC,South Carolina,Bamberg,33.0985,-81.0138
Elgin,SC,South Carolina,Lancaster,34.6724,-80.7215
Elko,SC,South Carolina,Barnwell,33.3808,-81.3805
Elloree,SC,South Carolina,Orangeburg,33.5302,-80.5711
Enoree,SC,South Carolina,Spartanburg,34.6593,-81.9609
Estill,SC,South Carolina,Hampton,32.7538,-81.2412
Eureka Mill,SC,South Carolina,Chester,34.718,-81.193
Eutawville,SC,South Carolina,Orangeburg,33.3978,-80.343
Fair Play,SC,South Carolina,Oconee,34.5077,-82.9862
Fairfax,SC,South Carolina,Allendale,32.9593,-81.2363
Fairforest,SC,South Carolina,Spartanburg,34.9532,-82.0157
Fingerville,SC,South Carolina,Spartanburg,35.1351,-82.0003
Five Forks,SC,South Carolina,Greenville,34.8069,-82.2271
Florence,SC,South Carolina,Florence,34.1781,-79.7877
Folly Beach,SC,South Carolina,Charleston,32.6693,-79.95
Forest Acres,SC,South Carolina,Richland,34.0324,-80.9716
Forestbrook,SC,South Carolina,Horry,33.7243,-78.9678
Fort Lawn,SC,South Carolina,Chester,34.7003,-80.8991
Fort Mill,SC,South Carolina,York,35.0062,-80.9388
Fountain Inn,SC,South Carolina,Greenville,34.6994,-82.1999
Furman,SC,South Carolina,Hampton,32.6812,-81.1877
Gadsden,SC,South Carolina,Richland,33.848,-80.7663
Gaffney,SC,South Carolina,Cherokee,35.0742,-81.6558
Gantt,SC,South Carolina,Greenville,34.7837,-82.4027
Garden City,SC,South Carolina,Horry,33.5927,-79.007
Gaston,SC,South Carolina,Lexington,33.818,-81.0997
Gayle Mill,SC,South Carolina,Chester,34.7023,-81.2391
Georgetown,SC,South Carolina,Georgetown,33.3595,-79.2958
Gifford,SC,South Carolina,Hampton,32.86,-81.2385
Gilbert,SC,South Carolina,Lexington,33.9245,-81.3928
Glendale,SC,South Carolina,Spartanburg,34.9451,-81.8364
Gloverville,SC,South Carolina,Aiken,33.5274,-81.8145
Golden Grove,SC,South Carolina,Greenville,34.7324,-82.4408
Goose Creek,SC,South Carolina,Berkeley,32.9925,-80.0054
Govan,SC,South Carolina,Bamberg,33.2228,-81.1749
Gramling,SC,South Carolina,Spartanburg,35.0782,-82.1332
Graniteville,SC,South Carolina,Aiken,33.5646,-81.8079
Gray Court,SC,South Carolina,Laurens,34.6078,-82.1144
Great Falls,SC,South Carolina,Chester,34.5753,-80.9048
Greeleyville,SC,South Carolina,Williamsburg,33.5801,-79.9901
Greenville,SC,South Carolina,Greenville,34.8353,-82.3647
Greenwood,SC,South Carolina,Greenwood,34.1945,-82.1542
Greer,SC,South Carolina,Greenville,34.9313,-82.2315
Hampton,SC,South Carolina,Hampton,32.8676,-81.1092
Hanahan,SC,South Carolina,Berkeley,32.9302,-80.0027
Hardeeville,SC,South Carolina,Jasper,32.2951,-81.0318
Harleyville,SC,South Carolina,Dorchester,33.2126,-80.4478
Hartsville,SC,South Carolina,Darlington,34.3676,-80.0833
Heath Springs,SC,South Carolina,Lancaster,34.5933,-80.675
Hemingway,SC,South Carolina,Williamsburg,33.7533,-79.4462
Hickory Grove,SC,South Carolina,York,34.9785,-81.418
Hilda,SC,South Carolina,Barnwell,33.274,-81.2466
Hilton Head Island,SC,South Carolina,Beaufort,32.1896,-80.7499
Hodges,SC,South Carolina,Greenwood,34.2876,-82.248
Holly Hill,SC,South Carolina,Orangeburg,33.3245,-80.413
Hollywood,SC,South Carolina,Charleston,32.7523,-80.2106
Homeland Park,SC,South Carolina,Anderson,34.4644,-82.6593
Honea Path,SC,South Carolina,Anderson,34.4476,-82.395
Hopkins,SC,South Carolina,Richland,33.8983,-80.86
India Hook,SC,South Carolina,York,35.0142,-81.0377
Inman,SC,South Carolina,Spartanburg,35.0465,-82.09
Inman Mills,SC,South Carolina,Spartanburg,35.041,-82.1021
Irmo,SC,South Carolina,Lexington,34.1018,-81.1957
Irwin,SC,South Carolina,Lancaster,34.6942,-80.8198
Islandton,SC,South Carolina,Colleton,32.9093,-80.9359
Isle of Palms,SC,South Carolina,Charleston,32.8043,-79.7552
Iva,SC,South Carolina,Anderson,34.307,-82.6636
Jackson,SC,South Carolina,Aiken,33.3284,-81.7925
Jacksonboro,SC,South Carolina,Colleton,32.7718,-80.4769
James Island,SC,South Carolina,Charleston,32.7353,-79.9396
Jamestown,SC,South Carolina,Berkeley,33.2859,-79.6945
Jefferson,SC,South Carolina,Chesterfield,34.6512,-80.3866
Jenkinsville,SC,South Carolina,Fairfield,34.3128,-81.2875
Joanna,SC,South Carolina,Laurens,34.4149,-81.8086
Johnsonville,SC,South Carolina,Florence,33.8149,-79.4444
Johnston,SC,South Carolina,Edgefield,33.8327,-81.8051
Jonesville,SC,South Carolina,Union,34.8348,-81.6811
Judson,SC,South Carolina,Greenville,34.8335,-82.4272
Kershaw,SC,South Carolina,Lancaster,34.5462,-80.5872
Kiawah Island,SC,South Carolina,Charleston,32.6159,-80.0607
Kingstree,SC,South Carolina,Williamsburg,33.6665,-79.8292
Kline,SC,South Carolina,Barnwell,33.1252,-81.3426
Ladson,SC,South Carolina,Berkeley,33.0092,-80.1078
Lake City,SC,South Carolina,Florence,33.8676,-79.7533
Lake Murray of Richland,SC,South Carolina,Richland,34.1209,-81.2653
Lake Secession,SC,South Carolina,Abbeville,34.2821,-82.5908
Lake View,SC,South Carolina,Dillon,34.3406,-79.1663
Lake Wylie,SC,South Carolina,York,35.0997,-81.0677
Lakewood,SC,South Carolina,Sumter,33.8429,-80.3492
Lamar,SC,South Carolina,Darlington,34.1695,-80.0649
Lancaster,SC,South Carolina,Lancaster,34.7247,-80.7801
Landrum,SC,South Carolina,Spartanburg,35.1747,-82.1849
Lane,SC,South Carolina,Williamsburg,33.5251,-79.8797
Langley,SC,South Carolina,Aiken,33.512,-81.8343
Latta,SC,South Carolina,Dillon,34.339,-79.4337
Laurel Bay,SC,South Carolina,Beaufort,32.4599,-80.7869
Laurens,SC,South Carolina,Laurens,34.5022,-82.0207
Lesslie,SC,South Carolina,York,34.8856,-80.9541
Lexington,SC,South Carolina,Lexington,33.989,-81.2202
Liberty,SC,South Carolina,Pickens,34.7904,-82.6962
Lincolnville,SC,South Carolina,Charleston,33.0079,-80.156
Little Mountain,SC,South Carolina,Newberry,34.1968,-81.4128
Little River,SC,South Carolina,Horry,33.8787,-78.6393
Livingston,SC,South Carolina,Orangeburg,33.5531,-81.1195
Lockhart,SC,South Carolina,Union,34.7923,-81.4613
Lodge,SC,South Carolina,Colleton,33.0678,-80.9537
Loris,SC,South Carolina,Horry,34.0575,-78.8876
Lowndesville,SC,South Carolina,Abbeville,34.2099,-82.6476
Lowrys,SC,South Carolina,Chester,34.804,-81.2372
Lugoff,SC,South Carolina,Kershaw,34.2216,-80.6849
Luray,SC,South Carolina,Hampton,32.8142,-81.2403
Lydia,SC,South Carolina,Darlington,34.2866,-80.1185
Lyman,SC,South Carolina,Spartanburg,34.9661,-82.1231
Lynchburg,SC,South Carolina,Lee,34.06,-80.077
Manning,SC,South Carolina,Clarendon,33.6933,-80.2167
Marion,SC,South Carolina,Marion,34.1787,-79.3966
Mauldin,SC,South Carolina,Greenville,34.7849,-82.3005
Mayesville,SC,South Carolina,Sumter,33.9849,-80.2044
Mayo,SC,South Carolina,Spartanburg,35.0857,-81.8535
McBee,SC,South Carolina,Chesterfield,34.467,-80.2571
McClellanville,SC,South Carolina,Charleston,33.0865,-79.468
McColl,SC,South Carolina,Marlboro,34.6665,-79.5447
McConnells,SC,South Carolina,York,34.8695,-81.2266
McCormick,SC,South Carolina,McCormick,33.9129,-82.2876
Meggett,SC,South Carolina,Charleston,32.6971,-80.2731
Modoc,SC,South Carolina,McCormick,33.7192,-82.2173
Monarch Mill,SC,South Carolina,Union,34.7161,-81.5848
Moncks Corner,SC,South Carolina,Berkeley,33.1631,-80.0135
Monetta,SC,South Carolina,Aiken,33.8497,-81.6097
Mount Carmel,SC,South Carolina,McCormick,34.0185,-82.5044
Mount Croghan,SC,South Carolina,Chesterfield,34.7697,-80.2264
Mount Pleasant,SC,South Carolina,Charleston,32.8538,-79.8204
Mountville,SC,South Carolina,Laurens,34.3664,-81.9759
Mulberry,SC,South Carolina,Sumter,33.9565,-80.3315
Mullins,SC,South Carolina,Marion,34.2042,-79.2535
Murphys Estates,SC,South Carolina,Edgefield,33.6003,-81.9439
Murrells Inlet,SC,South Carolina,Georgetown,33.5566,-79.0593
Myrtle Beach,SC,South Carolina,Horry,33.7096,-78.8843
Neeses,SC,South Carolina,Orangeburg,33.5365,-81.1236
New Ellenton,SC,South Carolina,Aiken,33.4198,-81.6825
Newberry,SC,South Carolina,Newberry,34.2812,-81.601
Newport,SC,South Carolina,York,34.9832,-81.0992
Newry,SC,South Carolina,Oconee,34.724,-82.9141
Nichols,SC,South Carolina,Marion,34.2352,-79.1492
Ninety Six,SC,South Carolina,Greenwood,34.1696,-82.024
Norris,SC,South Carolina,Pickens,34.7661,-82.7525
North,SC,South Carolina,Orangeburg,33.6164,-81.103
North Augusta,SC,South Carolina,Aiken,33.5214,-81.9547
North Charleston,SC,South Carolina,Charleston,32.9066,-80.0722
North Hartsville,SC,South Carolina,Darlington,34.401,-80.071
North Myrtle Beach,SC,South Carolina,Horry,33.823,-78.7089
Northlake,SC,South Carolina,Anderson,34.5691,-82.6837
Norway,SC,South Carolina,Orangeburg,33.4503,-81.1266
Oak Grove,SC,South Carolina,Lexington,33.9809,-81.1438
Oakland,SC,South Carolina,Sumter,33.9868,-80.4972
Olanta,SC,South Carolina,Florence,33.9357,-79.932
Olar,SC,South Carolina,Bamberg,33.1799,-81.1854
Orangeburg,SC,South Carolina,Orangeburg,33.4928,-80.867
Oswego,SC,South Carolina,Sumter,34.0056,-80.2862
Pacolet,SC,South Carolina,Spartanburg,34.91,-81.7666
Pageland,SC,South Carolina,Chesterfield,34.772,-80.3897
Pamplico,SC,South Carolina,Florence,33.9957,-79.5698
Parker,SC,South Carolina,Greenville,34.8514,-82.4512
Parksville,SC,South Carolina,McCormick,33.7866,-82.2173
Patrick,SC,South Carolina,Chesterfield,34.5752,-80.0446
Pawleys Island,SC,South Carolina,Georgetown,33.427,-79.1245
Paxville,SC,South Carolina,Clarendon,33.739,-80.3586
Peak,SC,South Carolina,Newberry,34.2363,-81.3288
Pelion,SC,South Carolina,Lexington,33.7751,-81.2502
Pelzer,SC,South Carolina,Anderson,34.6434,-82.4588
Pendleton,SC,South Carolina,Anderson,34.6454,-82.7821
Perry,SC,South Carolina,Aiken,33.6276,-81.3086
Pickens,SC,South Carolina,Pickens,34.8857,-82.7103
Piedmont,SC,South Carolina,Anderson,34.7074,-82.4651
Pine Ridge,SC,South Carolina,Lexington,33.9084,-81.0975
Pinewood,SC,South Carolina,Sumter,33.7396,-80.462
Pinopolis,SC,South Carolina,Berkeley,33.2287,-80.0386
Plum Branch,SC,South Carolina,McCormick,33.8481,-82.2587
Pomaria,SC,South Carolina,Newberry,34.2677,-81.4192
Port Royal,SC,South Carolina,Beaufort,32.3557,-80.7029
Powdersville,SC,South Carolina,Anderson,34.7825,-82.4958
